,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
24,1.5,1.381976597885342,-0.0,1.632993161855452,1.0,3.0,148,181.83333333333334,207
25,29.75,6.154581744998688,-16.316235635422416,6.432193062285318,5.931674520436445,19.192388155425117,132,165.92436974789916,179
26,11.0,3.742410318509555,-2.790818967992406,4.473401814653765,3.298045778444944,11.82842712474619,145,167.02272727272728,179
27,54.0,8.291859587312052,2.366892367268875,13.043780542558295,5.761094300471212,32.192388155425114,136,190.2314814814815,206
28,84.0,10.341765891652821,-71.91905459051208,13.365752843819973,9.599050102972146,43.50609665440987,133,196.4375,238
29,4.5,2.393653682408596,-17.296150528236417,2.8306637414376574,2.0244638534736237,6.707106781186548,176,208.72222222222223,227
30,29.75,6.154581744998688,-36.1979867911967,7.247492012355919,5.843432616151987,21.65685424949238,139,186.9747899159664,210
31,126.0,12.666024736934256,-53.62900978133155,13.86141520685854,12.696105719308573,48.435028842544405,132,228.3154761904762,255
32,5.5,2.6462837142006137,10.073516475086812,3.355742125536571,2.0858008137962694,7.707106781186548,159,184.45454545454547,192
33,3.0,1.9544100476116797,-0.0,2.23606797749979,1.632993161855452,5.0,177,199.25,213
34,2.5,1.7841241161527712,-0.0,2.8284271247461903,1.0,5.0,135,207.4,242
35,6.25,2.8209479177387813,61.981401277536385,3.457143306785701,2.28879010753429,8.121320343559642,159,220.84,241
36,1.5,1.381976597885342,-0.0,1.632993161855452,1.0,3.0,134,140.16666666666666,147
37,10.25,3.6125759969217834,51.340210103322796,3.9261474942163677,3.44999116294379,11.121320343559642,140,203.1951219512195,227
38,13.25,4.1073621666150775,-81.50050323962418,5.452419443138129,3.1160982751358004,12.82842712474619,138,194.64150943396226,214
39,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,137,206.77777777777777,242
40,4.75,2.4592453796829674,-12.82050749630509,2.7723491168885444,2.1478476084574902,6.707106781186548,143,222.05263157894737,255
41,7.25,3.0382538898732494,-76.33417659986527,3.8081293661429094,2.4970719510693935,9.121320343559642,135,194.3793103448276,214
42,26.5,5.808687281605183,24.758985889679277,6.151529496783396,5.930406462128882,19.363961030678926,132,170.1509433962264,186
43,35.25,6.699380116989518,-11.309986227705496,8.316850828269436,5.787299562114092,24.19238815542512,135,163.4468085106383,182
44,13.75,4.1841419359420025,79.44989069472516,6.333221493363917,2.83614067805978,14.242640687119284,143,200.83636363636364,224
45,6.25,2.8209479177387813,86.92671825204516,3.7951632697857485,2.0884290161911534,8.414213562373096,133,171.48,192
46,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,196,228.77777777777777,238
47,6.75,2.9316150714175193,-8.307888681001884,3.25902888911976,2.6483669115064825,8.414213562373096,148,203.4814814814815,231
48,5.75,2.7057581899030048,83.83878165895713,3.333640804401902,2.1761457335774375,7.707106781186548,136,162.91304347826087,172
49,7.25,3.0382538898732494,87.73561925263614,4.350158221134521,2.113604599338357,9.414213562373096,139,171.44827586206895,184
50,12.25,3.949327084834294,-86.67331799554266,6.1892868941001336,2.583405804701707,13.414213562373096,166,234.81632653061226,255
51,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,132,217.44444444444446,255
52,7.25,3.0382538898732494,-79.9169813005841,3.657304288798029,2.550533135430761,9.121320343559642,136,147.93103448275863,164
53,6.5,2.876813695875796,23.195515737185463,3.4272840977394847,2.4613933942368287,8.414213562373096,161,201.0,215
54,40.5,7.1809610472257885,54.81260496502032,13.24201864207234,5.374919462805418,33.435028842544405,138,213.5,237
55,38.25,6.978639737521917,-85.01519353695481,8.684948685356254,5.731285071384531,23.485281374238568,133,230.7450980392157,249
56,10.5,3.656366395715726,73.33276272180753,4.554569203213202,3.0315243254761537,11.414213562373096,161,189.8095238095238,211
57,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,142,150.22222222222223,157
58,13.0,4.068428945128219,-77.22973438005536,5.606940768662321,2.965296687935561,13.121320343559642,135,216.05769230769232,237
59,52.25,8.156394191823509,-59.73038441997928,10.189677801430948,7.2013593150585296,29.192388155425117,136,218.01435406698565,240
60,7.0,2.985410660720923,-90.00003218077504,3.253726278265821,2.7255405754769875,8.414213562373096,146,215.5,244
61,42.25,7.334464586120832,-64.09064901853999,10.581319926576082,5.410687679484556,27.606601717798213,134,215.36686390532543,240
62,3.75,2.1850968611841584,45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,132,140.06666666666666,147
63,4.75,2.4592453796829674,77.17952468446995,2.772349116888545,2.1478476084574902,6.707106781186548,135,161.94736842105263,192
64,40.25,7.158763278359629,62.25498233534945,13.983578573586742,4.909754159124232,33.19238815542512,142,201.56521739130434,250
65,21.0,5.170882945826411,89.89543191013806,6.318597599140253,4.264755112725964,16.242640687119284,132,183.21428571428572,197
66,4.0,2.256758334191025,45.00001609038752,2.23606797749979,2.23606797749979,6.0,133,186.5625,209
67,17.75,4.753945931439391,86.43664595279662,8.47981414453962,2.7552249044363135,18.535533905932738,142,212.61971830985917,237
68,5.0,2.5231325220201604,71.5650767661759,3.3763886032268267,1.8439088914585775,7.414213562373096,134,166.2,179
69,5.5,2.6462837142006137,79.92651570568822,3.355742125536571,2.0858008137962694,7.707106781186548,134,143.0909090909091,152
70,56.75,8.500373177909337,61.1670418493572,10.338428937386619,7.078575627333634,29.020815280171306,134,231.47577092511014,255
71,73.25,9.657370069115643,-47.18554902897438,11.569497278002654,8.997181858521603,36.26345596729059,134,211.97952218430035,233
72,2.0,1.5957691216057308,-90.00003218077504,2.23606797749979,1.0,4.0,139,157.0,167
73,9.75,3.523362819972964,77.91095651568946,4.896582886132579,2.5543026900755965,11.121320343559642,146,190.97435897435898,208
74,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,138,210.93333333333334,230
75,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,139,200.73333333333332,222
76,17.75,4.753945931439391,-38.345320276564394,7.828598512730691,3.3183427833423464,18.656854249492376,132,220.67605633802816,245
77,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,154,174.16666666666666,189
78,4.5,2.393653682408596,-72.70388165253861,2.8306637414376574,2.0244638534736237,6.707106781186548,140,219.33333333333334,237
79,35.75,6.746726148605861,81.66186328448632,8.30705559474177,5.5728971434132735,22.77817459305202,132,201.98601398601397,224
80,66.25,9.18434101276213,-73.46161846536619,13.015340519577327,6.617242314704049,34.020815280171306,134,158.26792452830188,171
81,22.0,5.292567428401227,-9.096019850105641,8.063379484167827,3.5850772743270722,18.535533905932738,134,208.5,233
82,6.75,2.9316150714175193,-64.90280875304306,4.000948931506556,2.1063836525953663,8.82842712474619,136,210.22222222222223,224
83,12.25,3.949327084834294,46.12104393546058,5.525621190456919,2.8667108462457978,12.949747468305834,149,229.0,247
84,13.5,4.145929793656026,69.05452869260255,5.3902240243576784,3.208411984737614,12.949747468305832,132,210.57407407407408,235
85,3.75,2.1850968611841584,45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,149,170.06666666666666,187
86,11.25,3.7846987830302403,-78.09705616547,5.53214011581491,2.7218128600556346,12.535533905932738,141,165.55555555555554,182
87,5.0,2.5231325220201604,-90.00003218077504,2.8284271247461903,2.23606797749979,7.0,143,216.7,238
88,3.5,2.111004122822376,-82.83866963102754,2.724676832948657,1.572925726048864,5.707106781186548,147,214.71428571428572,229
89,15.25,4.406461512053774,-81.99234190068593,7.613101736784405,2.679983309618574,16.121320343559642,132,223.36065573770492,250
90,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,172,219.33333333333334,240
91,28.0,5.970821321441846,77.0496031823021,7.190530096228353,5.007014355038422,19.071067811865476,133,151.40178571428572,166
92,9.5,3.477898169151024,-85.40345173901916,4.835108162980213,2.513368240232193,10.82842712474619,142,230.55263157894737,255
93,32.5,6.432750982580687,-79.52406649621318,8.290094220454357,5.200411391841191,22.485281374238568,147,194.65384615384616,206
94,6.75,2.9316150714175193,62.439404924979335,3.3353493806766004,2.5644501805063316,8.414213562373096,146,194.96296296296296,207
95,6.25,2.8209479177387813,-63.63222002828469,3.4676209296911846,2.3882221605134735,8.414213562373096,160,208.24,227
96,4.75,2.4592453796829674,-71.5650767661759,3.4641016151377544,1.7392328044061378,7.414213562373095,133,217.78947368421052,247
97,51.5,8.097643889049511,50.63593930629653,13.583568258042567,6.189151856672594,39.435028842544405,135,219.90291262135923,251
98,13.75,4.1841419359420025,82.34566714699292,6.561090545807005,2.710742316704631,14.535533905932738,142,215.3090909090909,239
99,11.75,3.8678889139475245,-76.66510519348768,5.396098151978433,2.8045276025981805,12.535533905932738,137,185.19148936170214,202
100,21.75,5.262410103554244,89.89016374153263,6.207412528862714,4.601026337406014,17.242640687119284,141,229.75862068965517,250
101,15.75,4.478115991081385,-89.15736592957236,5.79819354470367,3.5563348413458216,14.828427124746188,141,196.65079365079364,217
102,18.0,4.787307364817192,-81.03658248531985,6.792127835399259,3.5208408733211582,16.121320343559642,133,211.75,235
103,14.5,4.296739856991561,-82.34329573849152,5.285985262525548,3.503366920632423,13.242640687119286,138,234.89655172413794,255
104,16.5,4.583497844237541,-71.39315570578087,6.779949817709962,3.2589712910870916,15.949747468305834,144,202.13636363636363,216
105,8.5,3.2897623212397704,-76.90887756747992,4.562614245349852,2.400084565054089,10.414213562373096,139,224.6764705882353,253
106,40.25,7.158763278359629,35.91848328944952,8.280253634250474,6.495827967840101,24.071067811865476,135,240.64596273291926,255
107,4.75,2.4592453796829674,-12.82050749630509,2.7723491168885444,2.1478476084574902,6.707106781186548,137,217.47368421052633,243
108,22.75,5.382025607773058,88.9345761298447,6.374509126631979,4.696549670950553,17.242640687119284,150,201.0989010989011,221
109,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,133,139.93333333333334,152
110,4.5,2.393653682408596,66.89058630010258,2.7712967309465366,1.9966424556519138,6.414213562373095,156,205.44444444444446,228
111,21.0,5.170882945826411,86.46701621389529,8.491879979545716,3.4654421948337872,19.36396103067893,141,174.45238095238096,191
112,48.0,7.817640190446719,37.387674528493314,13.84626222171396,5.654896469853273,37.24568901432423,133,214.796875,238
113,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,136,139.66666666666666,146
114,29.75,6.154581744998688,76.87644298517658,6.692505163963509,5.846312854678017,20.485281374238568,132,210.18487394957984,233
115,28.5,6.023896332520351,-81.84699729075213,9.02385800238703,4.234867033004425,21.363961030678926,139,217.49122807017545,248
116,7.25,3.0382538898732494,-82.16283071477022,3.7075489183884436,2.5618814931024425,9.121320343559642,144,173.27586206896552,183
117,4.5,2.393653682408596,-0.0,2.6666666666666665,2.1081851067789197,6.414213562373095,135,147.5,161
118,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,141,147.55555555555554,154
119,28.0,5.970821321441846,-83.8164513927141,10.4202735637457,3.545195207711995,23.535533905932738,143,219.15178571428572,239
120,9.5,3.477898169151024,-71.05391248872196,4.253946630333513,2.8996712211779943,10.535533905932738,144,170.23684210526315,181
121,34.0,6.579524642479541,76.76877020027719,10.123384609799698,4.491678113730411,24.192388155425117,136,177.2058823529412,189
122,54.5,8.33015937350939,63.89976427851722,11.004654215944363,6.506309307128131,29.192388155425117,132,177.55963302752295,192
123,28.25,5.997417539138688,-66.76076941593318,9.662488069858592,3.9694110466245416,22.485281374238568,132,153.46017699115043,188
124,12.25,3.949327084834294,88.11043890969135,5.206582347026976,2.9849331585904992,12.535533905932738,133,208.55102040816325,223
125,27.25,5.890312181373172,83.66549941751096,6.956194568921811,5.053160156567188,18.94974746830583,143,204.2018348623853,216
126,32.0,6.383076486422923,34.119579066184386,8.4531778915289,5.176907892848973,23.19238815542512,136,216.5390625,249
127,4.5,2.393653682408596,72.70388165253861,2.8306637414376574,2.0244638534736237,6.707106781186548,140,175.55555555555554,194
128,53.75,8.272643200907131,-82.1407912886632,9.299449051883357,7.624323368210639,28.606601717798213,140,193.65581395348838,208
129,24.25,5.556622981616415,-64.87123696640033,6.683235102976422,4.8299939891161445,18.65685424949238,139,226.23711340206185,252
130,6.75,2.9316150714175193,-86.20270913869314,3.905862776934756,2.189433416161563,8.707106781186548,154,213.11111111111111,229
131,21.0,5.170882945826411,81.17352446823232,6.8425892691691,3.9509253467661805,16.949747468305834,133,218.1904761904762,239
132,7.25,3.0382538898732494,88.16309299464434,6.492530908893139,1.4389530213946031,11.207106781186548,150,202.68965517241378,220
133,6.0,2.763953195770684,-90.00003218077504,3.415650255319866,2.23606797749979,8.0,140,182.20833333333334,198
134,11.25,3.7846987830302403,82.49503913230913,4.100579520164795,3.5157582739403987,11.242640687119284,147,198.77777777777777,215
135,26.25,5.781222885281108,77.93147037175434,7.770925115804836,4.543788158179583,19.949747468305834,133,165.2952380952381,184
136,14.25,4.259537945889915,-84.54974858691847,5.149184819261107,3.660898473051853,13.535533905932738,132,168.26315789473685,182
137,3.75,2.1850968611841584,45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,139,167.6,179
138,68.0,9.304852983362556,89.12763499721903,10.991227281689408,8.041786080298184,31.899494936611667,141,236.26470588235293,251
139,9.0,3.385137501286538,-43.41010046195874,4.460060482865507,2.766056826192244,10.828427124746192,137,221.77777777777777,248
140,10.5,3.656366395715726,68.92990199422178,5.5250797039294595,2.5088555046537233,12.535533905932738,159,208.47619047619048,227
141,27.5,5.917270272703197,-50.28745710410816,7.9764538568795595,4.5948572115671915,20.949747468305834,134,209.71818181818182,238
142,22.75,5.382025607773058,-80.19636861182691,6.824276688614423,4.452971800625255,17.949747468305834,146,181.93406593406593,206
143,44.25,7.506054213402069,-74.70205889802834,18.588040574960388,4.214191883252951,42.31370849898475,142,216.70056497175142,254
144,20.5,5.108953969950291,1.4518624280058416,5.676548423874584,4.673567719755994,15.949747468305834,155,218.0731707317073,240
145,8.5,3.2897623212397704,89.3616989292182,4.316795282821044,2.5536224914373182,10.121320343559642,155,191.7058823529412,210
146,5.25,2.5854414729132054,-85.55210210552355,3.2467678195469545,2.0510480359275354,7.414213562373095,133,168.38095238095238,185
147,37.25,6.886811529393324,81.83257211905445,8.036469954378832,6.257826090058415,25.192388155425114,138,194.71140939597316,211
148,15.25,4.406461512053774,-84.70424466592459,5.86155430189132,3.4240936208075783,14.242640687119284,151,228.34426229508196,249
149,121.0,12.412170838050638,64.75282772807594,20.868651862567308,8.397645948681122,55.748737341529164,133,215.92561983471074,250
150,56.75,8.500373177909337,-86.42026526329735,14.281843420781824,5.368957415502932,34.14213562373095,145,226.04845814977975,253
151,15.25,4.406461512053774,78.88415984845797,6.531636848035517,3.0636733145638124,15.242640687119284,132,170.27868852459017,182
152,15.75,4.478115991081385,69.33819188260631,6.628529078493951,3.115500157700596,15.535533905932738,139,226.33333333333334,243
153,23.0,5.4115163798060095,-58.087912775424314,6.118798545420784,4.9934079430862,18.071067811865472,138,207.4891304347826,230
154,9.75,3.523362819972964,73.05773137940585,4.267590812628431,2.959627980261149,10.82842712474619,135,200.74358974358975,223
155,9.75,3.523362819972964,86.65714041268158,5.291847430731192,2.459193530640835,11.82842712474619,138,180.69230769230768,196
156,17.25,4.686510657907603,84.15515277839964,6.193025044795655,3.6125846172276663,15.242640687119286,135,187.56521739130434,203
157,9.75,3.523362819972964,84.70031842757125,6.090455983289326,2.0378651179817218,12.414213562373096,152,222.12820512820514,242
158,25.75,5.725898905580716,85.0831887903926,8.50437571805632,3.902651454719333,19.94974746830583,140,220.20388349514562,241
159,3.0,1.9544100476116797,-0.0,2.23606797749979,1.632993161855452,5.0,151,177.66666666666666,198
160,15.0,4.370193722368317,-83.31454473325905,7.081454127511003,3.075838945350544,16.242640687119284,135,147.06666666666666,161
161,26.5,5.808687281605183,-28.952885077879337,7.77987525643143,4.444114297351318,19.77817459305202,132,148.08490566037736,172
162,8.25,3.2410224072142872,80.26038496401515,5.178481745356222,2.3245886706992933,11.535533905932738,158,223.15151515151516,252
163,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,170,209.44444444444446,222
164,76.25,9.853147481188747,-23.574420552258317,14.587970848243389,8.667694601023777,53.15990257669732,132,193.74754098360657,243
165,30.5,6.231677632421503,83.4423416507199,8.530577227613477,4.594992989705167,20.65685424949238,145,208.78688524590163,222
166,4.5,2.393653682408596,66.89058630010258,2.7712967309465366,1.9966424556519138,6.414213562373095,180,210.44444444444446,221
167,77.0,9.901487006738307,-70.71517002847314,12.947634815778388,8.81796228542385,47.21320343559642,133,216.33116883116884,238
168,4.5,2.393653682408596,66.89058630010258,2.7712967309465366,1.9966424556519138,6.414213562373095,136,158.22222222222223,170
169,4.5,2.393653682408596,66.89058630010258,2.7712967309465366,1.9966424556519138,6.414213562373095,135,216.44444444444446,243
170,6.0,2.763953195770684,85.35040967720553,3.8525312343733065,2.003040128116447,8.414213562373096,146,209.70833333333334,230
171,17.0,4.652426491681278,77.35843272643667,5.666533283405899,3.9642981804632322,15.242640687119286,133,187.97058823529412,208
172,37.75,6.93287767191607,-83.8750071657116,8.595743265021948,5.7901061103155715,23.899494936611664,138,219.94039735099338,237
173,69.5,9.40692023773423,48.21544769202417,11.191242648782389,8.718021635454763,35.55634918610404,132,228.05395683453239,246
174,11.5,3.826519928662906,-73.9335785059985,4.515460780416145,3.265797660052231,11.656854249492381,136,209.80434782608697,240
175,18.75,4.886025119029199,-60.763580375097966,7.744915717995557,3.352361103101786,18.242640687119284,148,198.38666666666666,226
176,89.75,10.689866656791414,53.72222624640497,22.667587169312455,6.853293854201165,55.92031021678298,133,223.42618384401115,254
177,12.0,3.9088200952233594,-89.87387710634188,4.215549343680128,3.611081225877774,11.535533905932738,135,201.375,223
178,26.75,5.836022431559495,-22.582022551322193,6.285732067976613,5.5102879352627445,18.65685424949238,132,183.25233644859813,198
179,36.0,6.770275002573076,-59.83697476283473,7.36454674247155,6.44265916700156,21.77817459305202,133,200.22222222222223,223
180,14.0,4.222008245644752,63.916686295461005,5.504831239918569,3.2805310607315947,13.65685424949238,137,218.28571428571428,240
181,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,132,136.11111111111111,141
182,27.75,5.944106103225343,88.24716139964987,8.077471119321833,4.618219649156147,21.192388155425117,132,192.22522522522522,213
183,70.75,9.491137855389772,88.95263472355906,22.032334566295866,5.295300264451268,47.50609665440988,136,209.07420494699647,239
184,16.0,4.51351666838205,84.68324727781916,5.42027815129995,3.782473820139459,13.828427124746192,132,199.15625,221
185,12.25,3.949327084834294,42.394094793587385,5.063479953209939,3.1235272916661754,12.535533905932738,156,189.91836734693877,204
186,43.25,7.420755373261929,-80.08799350568277,11.752704334993144,5.013027815697612,28.899494936611664,132,226.72254335260115,253
187,12.25,3.949327084834294,-4.711996552993472,4.945075961374266,3.245763149366582,12.535533905932738,137,222.51020408163265,247
188,3.5,2.111004122822376,-45.00001609038752,2.390457218668787,1.7728105208558367,5.414213562373095,138,148.71428571428572,162
189,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,132,135.77777777777777,141
190,12.75,4.029119531035698,79.42720011728677,5.756961158864225,2.88788935790659,13.242640687119284,147,204.92156862745097,224
191,6.75,2.9316150714175193,73.7250246153209,3.4623791680145843,2.545793844632313,8.707106781186548,142,184.44444444444446,199
192,3.0,1.9544100476116797,-0.0,2.23606797749979,1.632993161855452,5.0,134,198.16666666666666,219
193,6.75,2.9316150714175193,-69.46315799980114,4.086830433513473,2.139224311880852,9.121320343559642,132,139.96296296296296,150
194,3.75,2.1850968611841584,-90.00003218077504,2.8284271247461903,1.632993161855452,6.0,140,179.06666666666666,195
195,15.25,4.406461512053774,32.710902150125285,5.28397973457412,4.112239971611688,15.071067811865476,142,214.2295081967213,230
196,37.0,6.863662517577698,-84.68497504603464,9.125149953729583,5.378080452345228,24.485281374238568,138,202.29054054054055,219
197,15.0,4.370193722368317,-50.794321285687566,4.8504016266029515,4.044508438004782,13.949747468305832,140,203.36666666666667,220
198,13.0,4.068428945128219,-76.60563510929947,4.834068946453769,3.442056616659914,12.535533905932736,136,213.30769230769232,233
199,5.5,2.6462837142006137,56.30995260843428,2.7468990781342053,2.5648610872119795,7.414213562373095,133,184.22727272727272,212
200,14.75,4.3336224206596095,76.74605692936225,5.694445627463793,3.4357323976802694,14.535533905932738,141,182.05084745762713,195
201,21.75,5.262410103554244,-77.07308741923471,6.541124010007632,4.620153085648037,18.535533905932738,142,224.6551724137931,250
202,10.25,3.6125759969217834,88.20734259921115,6.617670348115847,2.0728872451984923,13.224873734152915,145,171.609756097561,185
203,168.0,14.625465582862905,88.26096832723488,21.09739815521221,12.232511730411026,78.40559159102153,132,184.19494047619048,232
204,33.25,6.506551687525748,-56.17733706991645,8.58898366905845,5.073528777926086,22.48528137423857,142,214.69924812030075,228
205,12.0,3.9088200952233594,63.68521481247779,7.021356364734498,2.3608936207062037,14.949747468305834,134,150.75,164
206,5.25,2.5854414729132054,74.18200852550481,3.321947097894845,1.9688148985210256,7.414213562373095,139,182.0,193
207,10.5,3.656366395715726,28.98221033979391,4.5525142283693985,2.979181301964122,11.242640687119284,156,230.28571428571428,255
208,17.25,4.686510657907603,83.65983816783974,6.180849338944014,3.5751011812544102,15.242640687119284,142,213.42028985507247,232
209,26.5,5.808687281605183,-84.71100603492927,10.320641508751024,3.4792045593530845,22.82842712474619,132,207.26415094339623,231
210,28.25,5.997417539138688,80.31535878424077,8.121181249946456,4.564164542418324,20.363961030678926,134,217.4867256637168,233
211,37.25,6.886811529393324,-63.32117137828527,8.893776447146234,5.518971706079217,24.36396103067893,134,149.40268456375838,162
212,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,181,205.88888888888889,215
213,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,137,154.8,169
214,3.0,1.9544100476116797,-0.0,2.23606797749979,1.632993161855452,5.0,143,208.75,229
215,16.75,4.61809077155419,-81.7764822126058,6.861417792429138,3.2764551572131966,16.535533905932738,142,197.01492537313433,215
216,50.75,8.03846421247924,89.60494317730259,11.292543745807635,6.331620212880988,30.02081528017131,144,212.58128078817734,232
217,10.5,3.656366395715726,-71.94145973769926,6.5703127286436604,2.1552377142067645,13.535533905932738,132,140.16666666666666,150
218,10.5,3.656366395715726,8.27667730688519,4.150598417818323,3.564656103583603,11.949747468305834,134,192.9047619047619,214
219,72.0,9.574614729634384,-49.78797599260593,11.638641428492758,9.302869235220607,43.26345596729059,138,185.25347222222223,209
220,4.5,2.393653682408596,23.109445880672464,2.7712967309465366,1.9966424556519138,6.414213562373095,137,176.11111111111111,190
221,201.75,16.02735405955453,-72.00184835274449,31.463163205167778,11.171545027353767,87.74873734152915,132,148.10408921933086,178
222,44.75,7.54834217738561,56.928803554948054,10.472043558991897,5.659351630570382,27.899494936611664,132,146.27932960893855,163
223,86.0,10.464157913908982,-78.05233264646104,14.182006190851599,7.843705903868318,37.8492424049175,135,156.29651162790697,173
224,23.0,5.4115163798060095,-66.34791093773899,7.038424448288995,4.418854067156344,18.48528137423857,136,170.81521739130434,183
225,8.0,3.1915382432114616,-73.3491453141452,4.555339955934102,2.254953521886935,10.121320343559642,147,200.625,218
226,71.0,9.507891862878783,-69.93231488605772,15.241883146805133,6.269141695287696,37.8492424049175,132,223.61971830985917,253
227,39.5,7.091753098990329,53.084505892199346,18.95634551517024,4.983310019023206,40.60660171779821,139,212.18354430379748,237
228,39.75,7.1141599576634995,82.22873068670616,15.575719436698728,3.6666216143566763,34.19238815542512,132,201.16352201257862,223
229,48.0,7.817640190446719,64.35124353449224,8.87737268096247,7.5219716898394156,27.36396103067893,134,222.23958333333334,245
230,31.75,6.358093703724522,87.23194165388976,13.252092936960384,3.2610386834328886,26.94974746830583,133,213.58267716535434,239
231,13.0,4.068428945128219,-77.50735831145099,5.958226525893623,2.870397470134027,13.535533905932738,160,185.96153846153845,198
232,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,136,148.75,156
233,7.75,3.141274657157109,87.36883354015546,4.480839310546404,2.197604880413888,9.707106781186548,180,221.3548387096774,234
234,18.0,4.787307364817192,51.45886195929966,7.178815141309394,3.2647030502655454,17.363961030678926,138,228.26388888888889,255
235,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,157,182.55555555555554,205
236,28.75,6.050259243299904,62.71001593634167,12.340390868888266,3.9612070787374223,27.60660171779821,134,165.42608695652174,189
237,139.0,13.303394180365686,-53.829419688150494,16.22262924720909,11.659390862389706,58.09188309203678,133,196.7571942446043,239
238,6.5,2.876813695875796,66.80451644358956,3.4272840977394847,2.4613933942368287,8.414213562373096,176,207.69230769230768,222
239,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,138,145.91666666666666,153
240,31.0,6.282549314314218,-74.12114631867294,8.152327636533302,4.934483505666784,21.071067811865476,132,140.11290322580646,154
241,6.25,2.8209479177387813,-86.92671825204516,3.7951632697857485,2.0884290161911534,8.414213562373096,166,217.12,233
242,43.5,7.442171739215616,84.93134594126107,10.682210690099746,5.419064796148322,26.363961030678926,136,234.8448275862069,255
243,10.5,3.656366395715726,55.29689355079597,4.187073308576129,3.3284222137331647,11.242640687119284,137,170.8095238095238,188
244,6.25,2.8209479177387813,69.68889538261297,3.968118120305142,2.08874090861121,8.828427124746192,135,197.48,240
245,33.0,6.4820448144285745,87.48194036987307,12.463942650314072,3.603831180066582,26.363961030678926,132,231.5,254
246,12.25,3.949327084834294,65.32875895741644,4.999862302824015,3.2593252664776147,12.535533905932738,140,226.87755102040816,250
247,11.0,3.742410318509555,82.9855714688058,6.087053032709896,2.388301430742083,12.82842712474619,136,190.86363636363637,214
248,59.0,8.667244841319219,85.9143576276215,14.384325259821845,5.575760404178507,33.36396103067893,134,202.01694915254237,217
249,36.5,6.817128675830715,-46.82977938650691,8.496104203880106,5.679921888767191,23.606601717798213,132,197.36986301369862,237
250,58.5,8.63044108762739,85.05262846911879,10.397889470653828,7.541303380161383,29.72792206135785,134,172.73504273504273,189
251,39.0,7.046725639945928,-25.123596705804186,8.523097787633926,6.835206797579538,26.899494936611664,135,195.99358974358975,213
252,20.5,5.108953969950291,75.92134870888039,7.8044852009476084,3.4992400014247496,18.82842712474619,138,201.59756097560975,216
253,66.25,9.18434101276213,-78.07703746153452,12.640007100629651,7.551718661542882,41.72792206135786,134,221.7698113207547,255
254,6.25,2.8209479177387813,-86.92671825204516,3.7951632697857485,2.0884290161911534,8.414213562373096,136,145.88,158
255,51.0,8.058239062071396,-83.07337782930762,13.878353588500474,5.003296708262518,34.60660171779821,132,193.48529411764707,224
256,15.75,4.478115991081385,88.41597142657498,7.777236880755817,2.621566553030756,16.414213562373096,135,184.68253968253967,198
257,13.5,4.145929793656026,79.39163890477177,6.00775964429103,3.167061863391929,15.82842712474619,132,138.33333333333334,151
258,14.25,4.259537945889915,46.527995797323456,4.634923603128023,3.9982799816309598,12.828427124746192,147,215.31578947368422,240
259,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,134,145.66666666666666,153
260,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,180,210.75,227
261,42.0,7.312732791431452,-86.84254432655906,10.565441255454688,5.230228925673431,26.485281374238568,137,197.48809523809524,211
262,95.25,11.012541334134653,84.38344159301857,13.766315007220607,9.14696147063632,39.72792206135785,136,197.93963254593177,214
